Date,SOXL,AMD,NVDA,INTC,QCOM
2020-10-06 00:00:00-04:00,17.274337768554688,84.4800033569336,13.699793815612793,46.396907806396484,110.40481567382812
2020-10-07 00:00:00-04:00,18.316314697265625,86.69000244140625,13.926687240600586,47.57105255126953,113.62812042236328
2020-10-08 00:00:00-04:00,18.952348709106445,86.51000213623047,13.80177116394043,48.203285217285156,112.99083709716797
2020-10-09 00:00:00-04:00,19.94660758972168,83.0999984741211,13.725973129272461,47.70653533935547,115.32750701904297
2020-10-12 00:00:00-04:00,20.812742233276367,84.29000091552734,14.187986373901367,48.66392135620117,117.00843811035156
2020-10-13 00:00:00-04:00,20.787900924682617,85.27999877929688,14.210177421569824,48.61875915527344,117.71959686279297
2020-10-14 00:00:00-04:00,20.45844841003418,84.20999908447266,14.057585716247559,48.36586380004883,119.95467376708984
2020-10-15 00:00:00-04:00,20.296985626220703,83.12999725341797,13.932669639587402,48.63681411743164,118.75401306152344
2020-10-16 00:00:00-04:00,20.00739860534668,83.16999816894531,13.774593353271484,48.91680908203125,119.16960906982422
2020-10-19 00:00:00-04:00,19.685134887695312,82.0,13.461682319641113,49.29615020751953,118.60621643066406
2020-10-20 00:00:00-04:00,19.62237548828125,81.55999755859375,13.609036445617676,48.25748062133789,118.49539947509766
2020-10-21 00:00:00-04:00,19.20793914794922,79.19999694824219,13.488612174987793,48.320709228515625,118.72628784179688
2020-10-22 00:00:00-04:00,19.2752742767334,79.41999816894531,13.325298309326172,48.681976318359375,118.56927490234375
2020-10-23 00:00:00-04:00,18.992876052856445,81.95999908447266,13.553936004638672,43.533790588378906,119.03108215332031
2020-10-26 00:00:00-04:00,17.77963638305664,82.2300033569336,13.106132507324219,42.19707107543945,116.55586242675781
2020-10-27 00:00:00-04:00,17.595949172973633,78.87999725341797,13.360953330993652,41.22162628173828,116.28805541992188
2020-10-28 00:00:00-04:00,15.844718933105469,76.4000015258789,12.593259811401367,39.96619415283203,112.2889404296875
2020-10-29 00:00:00-04:00,17.106334686279297,78.0199966430664,12.989197731018066,39.83974838256836,116.77753448486328
2020-10-30 00:00:00-04:00,16.273540496826172,75.29000091552734,12.500508308410645,39.9932746887207,113.93291473388672
2020-11-02 00:00:00-05:00,16.535667419433594,74.69999694824219,12.54713249206543,40.155853271484375,114.49629211425781
2020-11-03 00:00:00-05:00,17.51946449279785,76.58000183105469,12.984709739685059,40.50810241699219,115.86317443847656
2020-11-04 00:00:00-05:00,19.355676651000977,81.3499984741211,13.757390022277832,41.275814056396484,119.11418914794922
2020-11-05 00:00:00-05:00,21.908321380615234,83.0,14.122162818908691,41.557838439941406,134.29786682128906
2020-11-06 00:00:00-05:00,23.0352783203125,85.87999725341797,14.523089408874512,41.29400634765625,133.92840576171875
2020-11-09 00:00:00-05:00,22.15541648864746,83.12000274658203,13.59432601928711,41.48505401611328,131.7118377685547
2020-11-10 00:00:00-05:00,20.16297721862793,77.98999786376953,12.735877990722656,41.33949661254883,129.4028778076172
2020-11-11 00:00:00-05:00,22.360017776489258,81.27999877929688,13.382144927978516,42.16737747192383,136.4036102294922
2020-11-12 00:00:00-05:00,21.494539260864258,81.83999633789062,13.420793533325195,40.893714904785156,132.91246032714844
2020-11-13 00:00:00-05:00,22.292037963867188,81.43000030517578,13.261468887329102,41.357696533203125,133.2357635498047
2020-11-16 00:00:00-05:00,23.936063766479492,83.7300033569336,13.47913646697998,42.02181625366211,137.6781768798828
2020-11-17 00:00:00-05:00,23.352970123291016,83.36000061035156,13.386384010314941,41.4213752746582,137.3733673095703
2020-11-18 00:00:00-05:00,22.857479095458984,82.54000091552734,13.392865180969238,40.99379348754883,135.81253051757812
2020-11-19 00:00:00-05:00,23.91840934753418,85.54000091552734,13.404335975646973,41.503257751464844,136.25584411621094
2020-11-20 00:00:00-05:00,23.530120849609375,84.63999938964844,13.052777290344238,41.29400634765625,134.8704833984375
2020-11-23 00:00:00-05:00,24.594974517822266,85.30999755859375,13.104890823364258,41.90354537963867,132.82937622070312
2020-11-24 00:00:00-05:00,24.99241828918457,85.06999969482422,12.923125267028809,42.767822265625,134.7781219482422
2020-11-25 00:00:00-05:00,24.725059509277344,86.70999908447266,13.199383735656738,42.8042106628418,133.06951904296875
2020-11-27 00:00:00-05:00,25.57615852355957,87.19000244140625,13.225814819335938,43.168121337890625,132.83859252929688
2020-11-30 00:00:00-05:00,26.537734985351562,92.66000366210938,13.365689277648926,43.98689651489258,135.92335510253906
2020-12-01 00:00:00-05:00,27.94577407836914,92.62999725341797,13.354219436645508,45.087711334228516,139.7008056640625
2020-12-02 00:00:00-05:00,28.158226013183594,93.73999786376953,13.508307456970215,45.397029876708984,139.11642456054688
2020-12-03 00:00:00-05:00,28.200716018676758,92.30999755859375,13.364150047302246,46.388668060302734,139.05154418945312
2020-12-04 00:00:00-05:00,30.548105239868164,94.04000091552734,13.526016235351562,47.298423767089844,146.2030487060547
2020-12-07 00:00:00-05:00,30.947509765625,94.06999969482422,13.574399948120117,45.66995620727539,146.57406616210938
2020-12-08 00:00:00-05:00,31.33775520324707,92.91999816894531,13.318258285522461,46.1157341003418,147.29762268066406
2020-12-09 00:00:00-05:00,28.65764045715332,89.83000183105469,12.900008201599121,45.551692962646484,144.7189178466797
2020-12-10 00:00:00-05:00,28.602081298828125,91.66000366210938,12.941408157348633,45.724544525146484,144.468505859375
2020-12-11 00:00:00-05:00,27.615007400512695,91.6500015258789,12.982312202453613,45.24236297607422,133.8292999267578
2020-12-14 00:00:00-05:00,28.655027389526367,94.77999877929688,13.277107238769531,45.91558837890625,135.6937255859375
2020-12-15 00:00:00-05:00,29.8499698638916,97.12000274658203,13.328737258911133,46.09754180908203,137.61378479003906
2020-12-16 00:00:00-05:00,29.78394317626953,96.8499984741211,13.211016654968262,46.50693893432617,138.89382934570312
2020-12-17 00:00:00-05:00,29.943443298339844,96.83999633789062,13.309529304504395,46.079345703125,138.6990509033203
2020-12-18 00:00:00-05:00,29.552536010742188,95.91999816894531,13.240445137023926,43.177207946777344,136.7418670654297
2020-12-21 00:00:00-05:00,28.97075843811035,93.2300033569336,13.300552368164062,42.17647933959961,136.16676330566406
2020-12-22 00:00:00-05:00,28.863601684570312,93.16000366210938,13.246682167053223,42.00362014770508,135.7400665283203
2020-12-23 00:00:00-05:00,28.264102935791016,91.55000305175781,12.978320121765137,42.36752700805664,136.31520080566406
2020-12-24 00:00:00-05:00,29.080001831054688,91.80999755859375,12.96285629272461,42.822410583496094,138.01263427734375
2020-12-28 00:00:00-05:00,28.914600372314453,91.5999984741211,12.869331359863281,42.822410583496094,137.03872680664062
2020-12-29 00:00:00-05:00,28.692325592041016,90.62000274658203,12.9124755859375,44.93305206298828,137.734375
2020-12-30 00:00:00-05:00,30.175708770751953,92.29000091552734,13.114496231079102,44.350807189941406,139.088623046875
2020-12-31 00:00:00-05:00,30.496706008911133,91.70999908447266,13.023961067199707,45.32425308227539,141.3054656982422
2021-01-04 00:00:00-05:00,30.075679779052734,92.30000305175781,13.08232307434082,45.187782287597656,137.74363708496094
2021-01-05 00:00:00-05:00,31.817956924438477,92.7699966430664,13.372879028320312,46.0429573059082,141.3889617919922
2021-01-06 00:00:00-05:00,31.583906173706055,90.33000183105469,12.584508895874023,46.48873519897461,140.23880004882812
2021-01-07 00:00:00-05:00,35.06454086303711,95.16000366210938,13.312275886535645,47.48037338256836,144.42213439941406
2021-01-08 00:00:00-05:00,35.09395980834961,94.58000183105469,13.245184898376465,46.989112854003906,145.29403686523438
2021-01-11 00:00:00-05:00,36.372066497802734,97.25,13.58911418914795,46.889034271240234,144.80242919921875
2021-01-12 00:00:00-05:00,37.08662796020508,95.36000061035156,13.452691078186035,48.435630798339844,143.2626495361328
2021-01-13 00:00:00-05:00,37.18534469604492,91.77999877929688,13.499581336975098,51.81083679199219,146.01751708984375
2021-01-14 00:00:00-05:00,39.604923248291016,90.79000091552734,13.168865203857422,53.90327453613281,149.19908142089844
2021-01-15 00:00:00-05:00,37.091861724853516,88.20999908447266,12.828927040100098,52.38397979736328,145.71145629882812
2021-01-19 00:00:00-05:00,40.860145568847656,89.44999694824219,12.994282722473145,52.75698471069336,151.90756225585938
2021-01-20 00:00:00-05:00,40.51952362060547,88.75,13.333974838256836,53.37562942504883,152.6774444580078
2021-01-21 00:00:00-05:00,42.32326126098633,91.52999877929688,13.8345308303833,56.82361602783203,152.8166046142578
2021-01-22 00:00:00-05:00,40.00045394897461,92.79000091552734,13.679896354675293,51.54700469970703,150.65536499023438
2021-01-25 00:00:00-05:00,40.17238235473633,94.12999725341797,13.62078857421875,50.437095642089844,152.491943359375
2021-01-26 00:00:00-05:00,38.29936218261719,94.70999908447266,13.403307914733887,50.22785568237305,150.7759552001953
2021-01-27 00:00:00-05:00,32.502445220947266,88.83999633789062,12.887038230895996,48.75404357910156,142.53912353515625
2021-01-28 00:00:00-05:00,34.45392990112305,87.5199966430664,13.019969940185547,51.01024627685547,144.28298950195312
2021-01-29 00:00:00-05:00,32.75414276123047,85.63999938964844,12.958866119384766,50.50078201293945,144.9601287841797
2021-02-01 00:00:00-05:00,36.62507247924805,87.66000366210938,13.20552921295166,51.57429504394531,149.876220703125
2021-02-02 00:00:00-05:00,38.29216384887695,88.86000061035156,13.524518966674805,52.766082763671875,152.8444366455078
2021-02-03 00:00:00-05:00,35.923587799072266,87.88999938964844,13.498332977294922,52.47496032714844,150.54408264160156
2021-02-04 00:00:00-05:00,36.811397552490234,87.83999633789062,13.631763458251953,53.809444427490234,137.2520294189453
2021-02-05 00:00:00-05:00,36.0118408203125,87.9000015258789,13.558687210083008,53.251121520996094,135.27630615234375
2021-02-08 00:00:00-05:00,39.35649108886719,91.47000122070312,14.404422760009766,54.148094177246094,136.70477294921875
2021-02-09 00:00:00-05:00,38.85505676269531,90.91000366210938,14.229340553283691,53.800289154052734,135.52676391601562
2021-02-10 00:00:00-05:00,39.222469329833984,92.3499984741211,14.729147911071777,53.87351608276367,134.9609375
2021-02-11 00:00:00-05:00,43.30978775024414,92.66000366210938,15.21449089050293,55.52102279663086,135.01658630371094
